"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"DNAJC12",2.14378452060779,4.73146473824241,3.88772400114774,0.000253907175229008,0.148692710991462,0.255990130358576,"DNAJC12"
"ENTPD3",0.991914161073305,3.79346183955926,3.88270757017134,0.000258132129491572,0.148692710991462,0.24264603528889,"ENTPD3"
"NSG2",0.782666550030929,3.18420754259608,3.85607935381442,0.000281714097335662,0.156943565284732,0.171968677115235,"NSG2"
"TMEM121B",0.525802966787814,3.26249415385649,3.84657738153614,0.000290619413755651,0.156943565284732,0.146812155726693,"TMEM121B"
"ENPP1",0.995776349211259,3.66343835232464,3.83705605042937,0.000299813573522431,0.157002374667913,0.12163833041623,"ENPP1"
"ZNF234",-0.456057601647077,4.41832802889008,-3.8209682555168,0.000315986191891161,0.160604628884446,0.079180822155239,"ZNF234"
"AP3B2",0.226525705459323,3.04752449771567,3.80030495037158,0.000337989033480987,0.164264206089659,0.0247922037159656,"AP3B2"
"MAP11",0.459022889305598,4.03769776216071,3.79650033383025,0.00034219729293604,0.164264206089659,0.014795724523454,"MAP11"
"ISL2",0.585698014769568,3.48772429454448,3.70941607959626,0.000453441640270079,0.20242177258024,-0.212475907814864,"ISL2"
"NRXN1",0.367258719726258,3.00626811851653,3.7081944840569,0.000455224619637905,0.20242177258024,-0.215642744819169,"NRXN1"
"RUNX1T1",0.374609363671512,2.96622439303951,3.70709966416802,0.000456828258239071,0.20242177258024,-0.218480424557433,"RUNX1T1"
"MAPK8IP2",0.586297491687287,3.57186719779629,3.69344255328216,0.000477291973736539,0.205397631254824,-0.253838124549697,"MAPK8IP2"
"POLR1D",-0.75049952598206,7.56083026847622,-3.68118901887828,0.000496395799334138,0.205397631254824,-0.285498150098419,"POLR1D"
"AKAP9",0.708217647966281,6.10911763988175,3.67942748232318,0.000499201464770709,0.205397631254824,-0.290044526580147,"AKAP9"
"OR4K1",0.225656192158988,3.40679663222252,3.66502932469902,0.000522708773585526,0.210068146891429,-0.327157748578343,"OR4K1"
"WASL",0.74554905757036,7.12273186186509,3.63219091811292,0.00058034063400265,0.227928784004541,-0.411486246258689,"WASL"
"KIAA1324",1.07238528344417,3.479730653319,3.61818336080377,0.000606726140889267,0.232996320904609,-0.447322111349041,"KIAA1324"
"ASPRV1",0.308943935044849,3.40849135971513,3.60763653292523,0.00062734367529172,0.235676653319918,-0.474250456316502,"ASPRV1"
"PKIB",1.9268745820832,4.40042135286213,3.58693266217697,0.000669775037452128,0.245607932552551,-0.526976501238897,"PKIB"
"PSCA",2.10630821926229,4.20671178285407,3.57434270554844,0.000696899714203516,0.245607932552551,-0.558950734114669,"PSCA"
"ADAMTS3",0.343574424450972,3.11262588121473,3.57149729523245,0.000703173388296407,0.245607932552551,-0.566167813477968,"ADAMTS3"
"ZNF773",-1.11284890740025,5.41479596667562,-3.56616731015879,0.000715070145946382,0.245607932552551,-0.579677496137154,"ZNF773"
"GSTA3",0.543258559464893,3.92003229669444,3.56185185065764,0.000724842576250222,0.245607932552551,-0.590606847859164,"GSTA3"
"FOXJ1",0.366923475177853,3.12311146009137,3.54893361726311,0.000754861696642328,0.248358528320989,-0.62327609852145,"FOXJ1"
"ZMYND8",1.079317437442,7.04016359123891,3.54605775594716,0.000761703720908074,0.248358528320989,-0.630539213795621,"ZMYND8"
"ACADM",1.00696236274358,6.8602627626982,3.50131788699348,0.00087604642212365,0.269198611190288,-0.743071735594187,"ACADM"
"SCAP",-0.512072374961337,6.12879522332706,-3.50087380443541,0.000877259187537875,0.269198611190288,-0.744184357659232,"SCAP"
"PARM1",1.98328626674141,4.26545899570008,3.4941564099832,0.000895799681303365,0.269198611190288,-0.761003849593492,"PARM1"
"BAIAP2L1",0.924973673175066,7.17913395404461,3.48953034999381,0.000908783698789659,0.269198611190288,-0.772575398533808,"BAIAP2L1"
"NUBP1",-0.702533154771112,7.42582713652244,-3.47767316431708,0.000942884369353374,0.269198611190288,-0.802191754688063,"NUBP1"
"ANKRD44",0.188302121481593,3.16802646412255,3.47609237036321,0.000947521376963731,0.269198611190288,-0.806135505804109,"ANKRD44"
"LINGO2",0.257770277683265,2.79942367266864,3.4756821437924,0.00094872824416987,0.269198611190288,-0.80715875497715,"LINGO2"
"CPLX1",0.989485327134241,3.53366116863746,3.47145160609452,0.000961259692164643,0.269198611190288,-0.817706858766426,"CPLX1"
"CRELD2",0.571200086490876,6.16671876296694,3.46810036863749,0.000971297872299029,0.269198611190288,-0.826056954372957,"CRELD2"
"KCNT1",0.291675308382305,2.9523273959957,3.46149338921083,0.000991380281899887,0.269198611190288,-0.842504604564649,"KCNT1"
"BSN",0.517384407477573,3.0921787094867,3.45688687438833,0.00100561453201064,0.269198611190288,-0.853960741101215,"BSN"
"MSMP",1.53061502907516,3.93330149932814,3.45466415826341,0.00101255191987551,0.269198611190288,-0.85948512637039,"MSMP"
"ATRN",-0.752814351531085,5.71640928083848,-3.44574882013887,0.00104083668930449,0.269614026564891,-0.881621326155855,"ATRN"
"SYCE3",1.07907741018404,3.9215479653319,3.44435745088839,0.00104531796654405,0.269614026564891,-0.885072797735244,"SYCE3"
"SCN2A",1.04468233312712,3.11325853843053,3.43429988911891,0.00107825929469744,0.274020571642153,-0.909996058914727,"SCN2A"
"RGS2",2.0360655745051,7.73070176108573,3.42495018568275,0.00110976266164465,0.27793925443306,-0.933124395150586,"RGS2"
"CCDC12",-0.246693993001858,3.44995307793604,-3.41502789220487,0.00114414824978915,0.282457512922948,-0.957625968133245,"CCDC12"
"BMP5",1.09841196079493,3.40487676766998,3.39699976646807,0.00120922188149146,0.294317793437379,-1.00202928744847,"BMP5"
"PCLO",1.16105143199041,4.37222270868046,3.38918717334345,0.00123849665384649,0.296643321473069,-1.02122568588353,"PCLO"
"APOA2",0.387126953100834,2.78300526820747,3.38315797826896,0.0012615459744151,0.296643321473069,-1.03602096648143,"APOA2"
"CRISP3",1.42246442735076,3.35862167992475,3.38090207806204,0.00127027404600469,0.296643321473069,-1.04155251955495,"CRISP3"
