"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"RPL38",7202.07304347829,17775.5278350515,2.75765905622848,0.00604210515734243,0.545432248512354,-4.37773902700409,"RPL38"
"RPS13",6626.3434782609,17340.2206185567,2.74761396458897,0.00622734663215976,0.557650419248254,-4.3795454276425,"RPS13"
"DLL3",560.384782608696,237.101030927835,2.74630063416378,0.00625194115581098,0.557650419248254,-4.37978114452376,"DLL3"
"STC1",3231.15,1945.80412371134,2.74548943294566,0.00626717617558754,0.557650419248254,-4.37992668616875,"STC1"
"CCDC144NL",15.4965217391304,6.54226804123711,2.74420731131578,0.00629132383755497,0.557650419248254,-4.38015663550949,"CCDC144NL"
"BFSP1",87.1347826086957,176.356701030928,2.73847816137492,0.00640025708259292,0.564750612571679,-4.38118292762814,"BFSP1"
"AKR1C1",24441.5704347826,15767.3443298969,2.7333692436387,0.00649883015522385,0.570877057895426,-4.38209641203261,"AKR1C1"
"EEF1A2",4070.86043478261,3723.85773195876,2.7308058868214,0.00654880264903058,0.572698638802946,-4.38255414038723,"EEF1A2"
"HYAL3",111.589565217391,220.082474226804,2.71931740840878,0.00677705493910252,0.589831148677147,-4.3846006251955,"HYAL3"
"RPL9",12496.7569565217,24640.7257731959,2.71793821778869,0.00680493336061234,0.589831148677147,-4.3848457592843,"RPL9"
"PSMC4",1647.98782608696,5003.2,2.71296569220737,0.00690630634937669,0.592415588921846,-4.38572859181397,"PSMC4"
"CASP9",412.610434782609,1060.1381443299,2.71283313219133,0.00690902732576306,0.592415588921846,-4.385752105956,"CASP9"
"U2AF1L4",171.650869565217,470.037113402062,2.71203273823892,0.00692547704645988,0.592415588921846,-4.38589406074061,"U2AF1L4"
"THAP8",172.019565217392,415.447422680412,2.70569620336363,0.00705695638836816,0.601037907355408,-4.38701649114135,"THAP8"
"SHC2",717.201304347825,1270.52783505155,2.7017447137703,0.00714008141005797,0.60508163925842,-4.38771519090937,"SHC2"
"RAD21L1",4.48695652173914,3.14432989690722,2.7001285753235,0.00717433240430401,0.60508163925842,-4.38800067813571,"RAD21L1"
"COA6",678.597826086957,1342.78144329897,2.69905805028677,0.00719710153388186,0.60508163925842,-4.38818969532911,"COA6"
"ANKRD10",2061.03652173913,4283.4824742268,2.69491162514782,0.00728590764094871,0.609930105891215,-4.38892114181173,"ANKRD10"
"KCNK15",118.566521739131,150.105154639175,2.69210972143203,0.00734647461486058,0.612383366938315,-4.38941480891134,"KCNK15"
"FNDC1",2095.95434782609,2219.28453608247,2.68266771781043,0.00755392679826786,0.624522322774623,-4.39107482873949,"FNDC1"
"SMIM32",22.7221739130435,8.36907216494845,2.68258071991746,0.00755586249923864,0.624522322774623,-4.39109009845789,"SMIM32"
"EIF4EBP1",1631.53260869565,2327.56701030928,2.67873604004677,0.00764185328219215,0.628975898927992,-4.39176444346839,"EIF4EBP1"
"TM2D2",1058.38434782609,2498.85154639175,2.66825839929086,0.00788068210976831,0.644871822614747,-4.39359755684429,"TM2D2"
"RPL7A",18977.4217391304,49496.5958762887,2.66738786537002,0.00790082380047676,0.644871822614747,-4.3937495558494,"RPL7A"
"SLC5A5",532.884782608696,262.783505154639,2.66493061977112,0.00795792727867867,0.645457869303189,-4.39417834901598,"SLC5A5"
"SAMD4B",1820.47695652175,6022.00206185567,2.66424595667504,0.00797390394463075,0.645457869303189,-4.39429775733321,"SAMD4B"
"OR11H4",1.71217391304348,0.336082474226804,2.65678336116569,0.00814992194005458,0.65699103244333,-4.39559738879774,"OR11H4"
"TPGS1",55.3352173913045,135.837113402062,2.64520574325534,0.00842990998331277,0.676776666652106,-4.39760684826474,"TPGS1"
"FATE1",9.39173913043481,16.0123711340206,2.64168150297958,0.00851683555484361,0.67897379997383,-4.39821688399094,"FATE1"
"SDR42E1",-259.137826086956,587.540206185567,-2.64128766515914,0.00852659935645323,0.67897379997383,-4.39828500843026,"SDR42E1"
"SYNPO2L",19.6678260869566,20.8659793814433,2.63814866198997,0.00860477930196292,0.682425189255675,-4.39882763708863,"SYNPO2L"
"BTBD10",477.510000000002,1508.86391752577,2.63558140424533,0.00866919654080239,0.683830894495571,-4.39927097673219,"BTBD10"
"ATP5F1D",846.765217391307,2315.8824742268,2.63466394859388,0.00869232185049758,0.683830894495571,-4.39942931316095,"ATP5F1D"
"SYT3",45.9569565217391,48.7319587628866,2.63092356321759,0.00878717506090784,0.688527889072495,-4.4000742974282,"SYT3"
"DAW1",234.442173913044,155.282474226804,2.62804456206625,0.00886081496117597,0.690778980395151,-4.40057015636245,"DAW1"
"EEF1B2",7790.27782608697,15995.5628865979,2.62704809858036,0.00888643131653367,0.690778980395151,-4.40074166065008,"EEF1B2"
"OTULINL",2040.46043478261,2078.99793814433,2.62540399687895,0.00892884177002052,0.691332337679573,-4.40102449742248,"OTULINL"
"ZNF181",134.425652173913,439.583505154639,2.62205212640691,0.00901586714034271,0.695169025570376,-4.40160060500929,"ZNF181"
"RHPN2",1106.8647826087,1996.67010309278,2.62014582548065,0.00906569906871507,0.695169025570376,-4.40192794272428,"RHPN2"
"RPL13",18468.1786956521,45766.3092783505,2.61941542987378,0.0090848573457561,0.695169025570376,-4.40205330188651,"RPL13"
"FAM89A",563.941739130435,953.847422680412,2.61529566132207,0.00919359945424771,0.700752605872601,-4.40275976629787,"FAM89A"
"CLIP3",380.58347826087,836.074226804124,2.60992082531056,0.00933722065486302,0.708941144992681,-4.40367987000916,"CLIP3"
"THOC3",165.014347826087,463.651546391753,2.60831879959246,0.00938041517435468,0.709470860426386,-4.40395376998322,"THOC3"
"C18orf21",337.055652173914,675.078350515464,2.59993866746245,0.0096092911934679,0.721217485283447,-4.40538393563852,"C18orf21"
"KCNK6",597.88739130435,1479.25154639175,2.59907460031029,0.00963317211594326,0.721217485283447,-4.40553115084973,"KCNK6"
"RPL28",11374.3343478261,33665.8515463918,2.59729614161153,0.009682491925541,0.721217485283447,-4.4058340094717,"RPL28"
"RPL26",4485.01217391305,12744.9340206186,2.59488409479773,0.00974974299484088,0.721217485283447,-4.40624444993146,"RPL26"
"RPL12",13498.3347826087,33719.0556701031,2.59480667288031,0.00975190852100234,0.721217485283447,-4.406257618275,"RPL12"
"TRNP1",1282.30260869565,1456.91546391753,2.5946379082203,0.00975663043545426,0.721217485283447,-4.40628632140294,"TRNP1"
"RPS3",25977.8678260869,63302.7175257732,2.59275732679068,0.00980938621674063,0.722391227818542,-4.40660604701582,"RPS3"
"WDR18",524.425652173913,1543.88659793814,2.59081665403701,0.00986409493292242,0.723699459329652,-4.40693575884625,"WDR18"
"OR51B4",9.71869565217392,3.34226804123711,2.58747032710682,0.00995907067344031,0.727941176947845,-4.40750373599914,"OR51B4"
"LENG9",121.211739130435,294.276288659794,2.58368649175683,0.0100674474719042,0.733127243595286,-4.40814513448173,"LENG9"
"IDH1",4315.31043478261,9769.00824742268,2.57977657940875,0.0101805409785171,0.73861710084508,-4.40880697011442,"IDH1"
"PAQR5",515.206521739131,725.950515463918,2.57215951226475,0.0104041262892168,0.752053246787705,-4.41009359283982,"PAQR5"
"NOA1",485.782608695653,1589.85773195876,2.56404120922296,0.0106472398286419,0.763243949616414,-4.41146091094202,"NOA1"
"HM13",3396.21608695654,11430.2865979381,2.56281234603341,0.0106844780952478,0.763243949616414,-4.41166752405993,"HM13"
"ZNF703",1334.65695652174,1537.25979381443,2.56192732518462,0.0107113688142646,0.763243949616414,-4.41181626757468,"ZNF703"
"SLC16A4",2336.49956521739,2227.01855670103,2.56112847620669,0.010735693078758,0.763243949616414,-4.41195048654183,"SLC16A4"
"CBR3",741.08,570.2,2.56053629746469,0.0107537561945036,0.763243949616414,-4.41204995610042,"CBR3"
"OLAH",86.0317391304348,24.1628865979381,2.5571881406147,0.0108563951406229,0.765336590877983,-4.41261194301484,"OLAH"
"NUMBL",434.40956521739,1240.82268041237,2.55702625154787,0.0108613799716208,0.765336590877983,-4.41263909836159,"NUMBL"
"ZIC2",114.013043478261,102.463917525773,2.55160739136756,0.0110294173507637,0.773497694406899,-4.41354711967098,"ZIC2"
"AC020922.1",3.65391304347826,1.61443298969072,2.55075140682281,0.0110561720574777,0.773497694406899,-4.41369038718359,"AC020922.1"
"ATP13A5",109.867826086957,58.7154639175258,2.53692955854252,0.0114962680752809,0.79798169432481,-4.41599745736586,"ATP13A5"
"MLLT3",600.760434782612,1481.08659793814,2.53677310075919,0.0115013378067129,0.79798169432481,-4.41602350438021,"MLLT3"
"C16orf74",251.675217391305,231.057731958763,2.53594055183186,0.0115283485371342,0.79798169432481,-4.41616208106829,"C16orf74"
"RPL29",10458.4156521739,25013.1979381443,2.53418439356762,0.0115855095671022,0.799114601795649,-4.41645424972909,"RPL29"
"THSD4",736.794782608697,1196.34432989691,2.52908471834714,0.0117529309249371,0.807818118907341,-4.4173015836833,"THSD4"
"LGALS7",20.0330434782609,7.91958762886598,2.52630092578187,0.0118452276281982,0.811315258771941,-4.41776343952216,"LGALS7"
"NAXE",2489.61565217392,6792.83505154639,2.52482517437983,0.0118944172295193,0.811845780867781,-4.4180080838468,"NAXE"
"NME2",1342.48347826087,3572.75670103093,2.52162755598496,0.0120016237444943,0.816318776148951,-4.41853770679694,"NME2"
"ADAM32",33.5704347826087,47.6,2.5174757682814,0.0121421023623435,0.820320631099295,-4.4192244179841,"ADAM32"
"TRIO",2965.83043478262,7543.84742268041,2.51741372371398,0.0121442127223848,0.820320631099295,-4.41923467208594,"TRIO"
"ANO5",-147.886956521739,235.663917525773,-2.50741173751894,0.0124887092051491,0.838852780722525,-4.42088456026463,"ANO5"
"TSKU",2498.25913043479,4072.83711340206,2.50483838385017,0.0125787350409835,0.838852780722525,-4.42130804097994,"TSKU"
"GPSM1",454.887391304349,1017.68041237113,2.50478584132898,0.0125805791696131,0.838852780722525,-4.42131668326862,"GPSM1"
"PEPD",1062.5452173913,3253.70515463918,2.50452159035048,0.0125898574471603,0.838852780722525,-4.42136014513383,"PEPD"
"PLEKHG4B",850.039565217392,926.696907216495,2.49715833311903,0.0128508490321467,0.853339937934649,-4.42256944123254,"PLEKHG4B"
"TRIML2",18.3052173913044,4.87835051546392,2.49210421426699,0.0130327613612976,0.862495818602899,-4.42339753933968,"TRIML2"
"AL354761.1",1.36086956521739,0.109278350515464,2.4902065532123,0.0131016513936045,0.864135519021274,-4.42370805189892,"AL354761.1"
"POLRMT",580.641304347825,1938.88865979381,2.48606527290585,0.0132531134082187,0.871192075683206,-4.42438490467615,"POLRMT"
"ERMN",39.5821739130435,57.7381443298969,2.47809521925733,0.013548983586138,0.886875303814498,-4.42568451799452,"ERMN"
"TMEM256",505.381304347827,1242.50927835052,2.47720891374042,0.0135822446855046,0.886875303814498,-4.42582879547793,"TMEM256"
"SRXN1",213.031304347826,245.189690721649,2.4696134777603,0.0138702647022222,0.902673140371529,-4.42706320654887,"SRXN1"
"LRFN3",252.653913043479,813.449484536082,2.46574627090184,0.0140189776402081,0.903965681796951,-4.42769031924854,"LRFN3"
"GFRA4",7.56739130434783,1.62268041237113,2.46536562515602,0.0140336913637751,0.903965681796951,-4.42775199482191,"GFRA4"
"RPEL1",2.80869565217392,3.1360824742268,2.46470735782732,0.0140591687184799,0.903965681796951,-4.42785863169467,"RPEL1"
"SYT6",29.0478260869565,16.4494845360825,2.4623922837411,0.0141490961025989,0.903965681796951,-4.42823344979705,"SYT6"
"PROSER2",404.862608695652,971.086597938144,2.46215018501985,0.014158529595864,0.903965681796951,-4.4282726270074,"PROSER2"
"JOSD2",256.937826086958,919.546391752577,2.46193279177328,0.014167005171865,0.903965681796951,-4.42830780317138,"JOSD2"
"EBPL",636.728695652174,1537.61237113402,2.46039578301635,0.0142270572183771,0.904850077437629,-4.42855642051158,"EBPL"
"RPSA",11851.2682608696,26493.4618556701,2.45780673871898,0.0143287225247127,0.908366814034292,-4.42897487456095,"RPSA"
"ACOT13",569.689130434783,1758.67628865979,2.45019542711038,0.014631332059955,0.924558592653091,-4.43020262218141,"ACOT13"
"CARD17",11.164347826087,10.7711340206186,2.44045811216048,0.0150266983573452,0.943599393137548,-4.43176801691102,"CARD17"
"FBL",1728.12347826087,5538.03505154639,2.44040217949146,0.0150289964091539,0.943599393137548,-4.43177699162793,"FBL"
"SUPT5H",2607.01782608696,9560.88453608247,2.43777227479409,0.0151373999363125,0.947369096972606,-4.43219875360046,"SUPT5H"
"LSM14A",1755.75521739131,6439.18762886598,2.43460800806106,0.0152687447092789,0.950332206283761,-4.43270563759507,"LSM14A"
"MRPL54",529.311304347828,1375.09278350515,2.43429545931833,0.0152817726774917,0.950332206283761,-4.43275567073624,"MRPL54"
"CYP4V2",-510.766956521738,1494.1587628866,-2.43104800486082,0.0154177183061033,0.954106165823477,-4.43327516443535,"CYP4V2"
"GAL",200.991304347826,135.969072164948,2.43052119503538,0.0154398720999562,0.954106165823477,-4.43335937562505,"GAL"
"RPL8",38047.4095652175,91541.2371134021,2.42356569900722,0.0157350157395189,0.96928686579068,-4.43446958856579,"RPL8"
"PDZD4",213.370869565218,210.787628865979,2.42017933609013,0.0158805033291323,0.975182381549758,-4.4350090103121,"PDZD4"
"ANKRD9",585.080869565218,1240.19793814433,2.40986387838045,0.0163310226648125,0.999713759315666,-4.43664775020608,"ANKRD9"
"COL26A1",77.3765217391305,70.3319587628866,2.40798285966384,0.0164143781619596,1,-4.43694585374911,"COL26A1"
"OPCML",32.2286956521739,25.9525773195876,2.40654293237202,0.0164784402502653,1,-4.43717390310402,"OPCML"
"CFAP74",217.427826086957,143.659793814433,2.4029710965594,0.0166383024306257,1,-4.43773903281876,"CFAP74"
"NAA10",604.150434782608,2016.51134020619,2.40226130587414,0.0166702322516344,1,-4.43785123926894,"NAA10"
"TMEM132A",1692.42304347826,3325.57525773196,2.39929298819807,0.0168043470770156,1,-4.43832013957081,"TMEM132A"
"MC1R",144.069565217392,314.956701030928,2.39781781812721,0.0168713510931999,1,-4.438552963942,"MC1R"
"CRYGN",65.7956521739131,63.3958762886598,2.39539418732832,0.0169819461304625,1,-4.43893518599549,"CRYGN"
"ARHGEF7",1053.38782608696,2785.75051546392,2.39269647847165,0.0171057979462866,1,-4.43936019794519,"ARHGEF7"
"UBA2",1942.49043478261,5822.79793814433,2.39138457998133,0.0171663139854241,1,-4.43956671643148,"UBA2"
"TIMM50",1059.29913043478,3217.66391752577,2.38918238867954,0.0172683216033908,1,-4.43991314128671,"TIMM50"
"NQO1",11452.7043478261,16401.8412371134,2.38717231404698,0.0173618953519331,1,-4.44022907838558,"NQO1"
"PTGR1",3349.69434782609,3582.01030927835,2.38598464566238,0.0174173935193986,1,-4.44041563295493,"PTGR1"
"SH2D5",40.3717391304348,30.3092783505155,2.38368543215458,0.0175252762982757,1,-4.44077653297022,"SH2D5"
"CFHR5",3.23043478260869,1.7360824742268,2.38315935922253,0.0175500429344535,1,-4.44085906220019,"CFHR5"
"VDAC2",938.662173913044,3061.0824742268,2.38153594519666,0.0176266646980839,1,-4.44111363033721,"VDAC2"
"DMKN",1130.4147826087,2360.13402061856,2.37992948185241,0.0177027758029643,1,-4.44136537732267,"DMKN"
"DSTN",8161.69565217392,24071.6103092783,2.37864786943246,0.0177637031398215,1,-4.44156610093547,"DSTN"
"ZNF563",-33.7108695652172,120.173195876289,-2.37679932189977,0.0178519069907939,1,-4.44185543488249,"ZNF563"
"ZIC5",55.8060869565217,34.5505154639175,2.37306888158882,0.0180310786708842,1,-4.44243866751899,"ZIC5"
"ECH1",1938.91217391305,6591.19175257732,2.36914319564937,0.0182213322104864,1,-4.44305148039478,"ECH1"
"RPL10A",10912.427826087,30076.9484536082,2.36804875061579,0.0182746864563651,1,-4.4432221541433,"RPL10A"
"C19orf24",522.437826086957,1674.93195876289,2.36773847339567,0.0182898374255318,1,-4.44327052675944,"C19orf24"
"TMEM235",1.41695652173913,0.736082474226804,2.36674682491769,0.0183383340348969,1,-4.44342508540992,"TMEM235"
"ANO3",207.423913043478,142.468041237113,2.36488303156443,0.0184297885506396,1,-4.44371540939664,"ANO3"
"ASB12",-4.5395652173913,9.18556701030928,-2.36426879129376,0.0184600163255544,1,-4.44381104200583,"ASB12"
"RGS9BP",12.16,19.0268041237113,2.3629226654114,0.018526413653957,1,-4.44402054068355,"RGS9BP"
"CAGE1",14.1517391304348,8.85773195876289,2.35897198166259,0.0187224921318173,1,-4.44463473028341,"CAGE1"
"ZNF880",-213.364347826087,527.00618556701,-2.35166891002518,0.0190897534155437,1,-4.44576750882289,"ZNF880"
"CEACAM5",35575.6208695652,37953.9340206186,2.34785631995826,0.0192839816240441,1,-4.44635754477554,"CEACAM5"
"TMEM165",2552.07869565218,7472.99175257732,2.34671160371246,0.0193426350966819,1,-4.4465345221919,"TMEM165"
"LETMD1",817.288695652172,2750.51958762887,2.3449016367502,0.0194356940921039,1,-4.4468141814071,"LETMD1"
"UCHL3",122.22347826087,403.356701030928,2.34151169429359,0.0196110432315282,1,-4.44733740839123,"UCHL3"
"FBXO32",1793.10347826087,3360.28453608247,2.34054771387354,0.0196611588048581,1,-4.44748606351007,"FBXO32"
"NAA20",985.493043478262,3144.78556701031,2.3402027504182,0.0196791200618334,1,-4.44753924598895,"NAA20"
"ALG3",864.874347826089,2995.42680412371,2.33891256492739,0.0197464237952889,1,-4.44773808540124,"ALG3"
"RELN",746.786086956522,278.468041237113,2.33763361220666,0.0198133404768677,1,-4.44793509010988,"RELN"
"RPLP1",23397.7034782609,60695.1237113402,2.3348514646226,0.0199595928316271,1,-4.4483632847991,"RPLP1"
"MRO",31.1365217391304,40.9484536082474,2.33416361202723,0.0199958973919888,1,-4.44846907556653,"MRO"
"LGI4",36.62,101.587628865979,2.33323836780577,0.0200448225642841,1,-4.44861132978876,"LGI4"
"NUDT14",564.59695652174,1481.06597938144,2.33227359748051,0.0200959493870055,1,-4.44875960358143,"NUDT14"
"PLPP5",1118.65652173913,2953.40618556701,2.33166643307482,0.0201281838194652,1,-4.44885288748488,"PLPP5"
"TOMM20",4099.23652173913,13281.9443298969,2.33038234830561,0.0201965051523914,1,-4.44905009594008,"TOMM20"
"XAGE5",14.0669565217391,3.13814432989691,2.32950497345711,0.0202433036226101,1,-4.44918478250337,"XAGE5"
"AKT2",1447.14695652174,5608.00824742268,2.32915320204816,0.0202620934645117,1,-4.44923876960068,"AKT2"
"SQOR",1422.66956521739,3510.06391752577,2.32737446453804,0.0203573384946091,1,-4.44951163669509,"SQOR"
"PTRH2",334.680434782608,1269.77113402062,2.32705780614007,0.0203743354368941,1,-4.44956019273053,"PTRH2"
"EXOSC1",284.907826086958,1280.5381443299,2.3262329665541,0.020418667802451,1,-4.44968664299557,"EXOSC1"
"EGFL7",1199.4152173913,2600.61030927835,2.32610094608378,0.0204257712904388,1,-4.44970687812719,"EGFL7"
"LYPLAL1",369.560434782609,1192.36907216495,2.32153468902415,0.0206727974733982,1,-4.45040608399636,"LYPLAL1"
"CREB3",849.655652173915,2883.70103092783,2.32103374705969,0.0207000559151914,1,-4.45048271042579,"CREB3"
"NUDT1",248.383913043479,794.979381443299,2.32084015731227,0.0207105983971354,1,-4.45051231857918,"NUDT1"
"FIP1L1",685.869565217393,1945.88453608247,2.31845392379218,0.0208409337016097,1,-4.45087708155905,"FIP1L1"
